date,GPP_med,GPP_mean,GPP_std,GPP_cnt,GPP_max,GPP_min
2003193,1627.7181286,1583.6016599,153.3729816,5531,1751,586
2003209,1493.3114213,1453.3413565,137.8272618,5531,1591,607
2003225,1425.4824843,1395.811761,115.991654,5531,1550,630
2003241,1173.4902676,1146.4180121,106.8200099,5531,1270,446
2003257,1193.42164,1167.7630674,105.942201,5531,1302,484
2003273,885.5065454,862.6382481,86.2440103,5531,990,355
2003289,701.552383,690.5341334,78.1467546,5531,897,303
2003305,312.5798743,321.1681755,50.6241412,5531,506,162
2003321,248.511763,263.8889656,54.4411464,5531,446,116
2003337,132,140.9964614,32.1861318,5531,263,62
2003353,116,125.138751,29.9177821,5531,244,52
2004001,106,114.8258466,28.3200198,5531,225,46
2004017,50,56.4878082,20.0737198,5531,135,19
2004033,162,171.785314,39.6979102,5531,328,73
2004049,252.4005627,268.8615277,59.6521474,5531,499,97
2004065,378.5335113,383.3522837,68.5077698,5531,620,132
2004081,637.5079319,611.8130086,96.1206236,5531,795,216
2004097,981.524852,960.1186039,100.0489496,5531,1158,392
2004113,1289.7377123,1262.6432358,110.9706432,5531,1416,558
2004129,1501.4449923,1470.5062722,130.3865598,5531,1620,667
2004145,1469.4931735,1443.5223374,134.2816912,5531,1649,712
2004161,1281.6057324,1255.2345735,118.2256036,5531,1406,577
2004177,1197.3964138,1186.6386964,101.1370637,5531,1411,551
2004193,1321.478057,1298.3143052,112.8530328,5531,1481,503
2004209,1425.5201855,1379.4152522,133.1437484,5531,1529,536
2004225,1349.6858954,1315.4679972,124.5514674,5531,1470,520
2004241,1269.5609256,1239.8674084,112.7038712,5531,1361,500
2004257,1113.5924326,1081.9350036,105.837621,5531,1196,454
2004273,989.343314,963.6368828,97.6033368,5531,1113,445
2004289,596.5437322,589.8423807,63.1221247,5531,759,285
2004305,344.4794491,351.4997035,53.1739064,5531,556,193
2004321,204.4840143,214.3475542,43.6880383,5531,377,104
2004337,158.5197911,170.887198,44.7594185,5531,343,75
2004353,71,77.9224188,23.086164,5531,166,25
2005001,232.4760907,244.1857217,55.9313115,5531,451,80
2005017,35,38.7284971,12.4071492,5531,89,15
2005033,216.3489883,228.8306279,51.1027195,5531,419,97
2005049,176.5438199,189.6729774,43.181115,5531,366,83
2005065,288.4505343,293.8227861,46.8059675,5531,520,119
2005081,765.5725507,747.528938,93.6715688,5531,965,284
2005097,993.4253438,974.7125177,97.9277793,5531,1165,386
2005113,1313.4249277,1278.8254934,126.2373516,5531,1392,528
2005129,1617.5420757,1578.4115562,147.8429325,5531,1734,730
2005145,1325.6570298,1293.6479929,120.6999846,5531,1429,608
2005161,1417.6651927,1394.4004354,120.1789914,5531,1618,713
2005177,1293.5554732,1270.1961411,107.4436564,5531,1438,620
2005193,1201.419698,1200.2038772,101.0669499,5531,1443,656
2005209,1309.5071832,1287.6146042,105.5717349,5531,1478,628
2005225,1201.5687208,1181.7826018,99.5963177,5531,1380,627
2005241,1177.4629037,1167.4254283,98.8976062,5531,1378,621
2005257,937.4578241,926.4802947,84.0483752,5531,1100,460
2005273,733.5540367,713.2064079,75.2410138,5531,807,236
2005289,653.685879,647.0459614,72.9196976,5531,829,223
2005305,384.4608318,392.6357692,59.3064416,5531,615,171
2005321,148,156.8345814,32.4720716,5531,281,74
2005337,121,129.2317186,30.5372332,5531,246,48
2005353,100,107.170314,27.1449468,5531,215,45
2006001,206.4094974,220.1816476,49.9433789,5531,413,80
2006017,176.4969167,187.963838,42.7624908,5531,355,79
2006033,170.508164,183.0288032,42.4696239,5531,347,74
2006049,186.5136659,199.8968343,45.4815695,5531,390,95
2006065,365.4559405,378.3644521,73.4427445,5531,700,173
2006081,581.5732095,583.5099186,82.281152,5531,851,253
2006097,1005.2347189,998.4012461,103.4028921,5531,1235,433
2006113,1289.5966964,1258.9908708,117.3355459,5531,1394,526
2006129,1795.5195436,1746.7913557,161.8844222,5531,1919,788
2006145,1465.6404596,1438.6079051,122.1611843,5531,1655,697
2006161,1517.6424066,1484.3398415,129.5963111,5531,1663,658
2006177,1643.4943905,1608.5411681,135.4342477,5531,1804,724
2006193,1441.4626416,1417.7407974,112.5772553,5531,1589,651
2006209,1125.4428948,1109.419715,91.5948965,5531,1306,577
2006225,1205.5485797,1178.447843,118.6557416,5531,1409,568
2006241,1117.5693805,1081.9490899,114.8034971,5531,1206,432
2006257,1241.6475554,1210.0472353,123.4300087,5531,1336,468
2006273,913.4839033,892.8101361,87.6844753,5531,1021,363
2006289,524.5177683,515.8179616,57.7158178,5531,663,220
2006305,324.5497967,331.9161388,50.2708858,5531,518,160
2006321,234.5199236,246.1749697,50.2899348,5531,444,105
2006337,135,145.3242295,35.6856697,5531,290,66
2006353,127,134.8023254,30.6880685,5531,250,53
2007001,214.4633807,225.9259384,47.7403092,5528,415,91
2007017,74,80.8016447,22.1369668,5528,183,35
2007033,77,84.4264756,22.452969,5528,185,35
2007049,216.4850465,232.4950175,51.0643683,5528,443,94
2007065,268.4875298,284.3698211,59.5039365,5528,523,109
2007081,565.5030583,581.8611655,101.1613454,5528,921,212
2007097,837.5827287,831.0145103,100.5454585,5528,1054,238
2007113,1141.630001,1126.4322848,114.8775055,5528,1337,321
2007129,1547.3138562,1513.2419131,146.7456463,5528,1716,531
2007145,1325.5448919,1311.5503237,119.9200857,5528,1595,603
2007161,1281.4223348,1263.1786993,116.3832334,5528,1527,606
2007177,1157.4393381,1157.4544608,109.986989,5528,1449,577
2007193,1237.653039,1235.1957587,117.7239805,5528,1519,650
2007209,917.4671684,937.2427236,116.0519118,5528,1282,493
2007225,733.4133211,773.213637,131.0104894,5528,1175,361
2007241,749.4780952,770.9485522,107.7250489,5528,1105,337
2007257,1057.5001454,1027.0588345,117.1750894,5528,1209,372
2007273,825.5675676,812.5176803,99.7262182,5528,1023,273
2007289,617.5443078,606.4963815,75.4764527,5528,780,253
2007305,316.4374445,321.3414442,47.3787452,5528,490,149
2007321,220.4547402,233.1760984,47.7365744,5528,422,114
2007337,169,180.3607191,39.5858877,5528,336,83
2007353,123,129.4029428,27.6133811,5528,233,52
2008001,162,172.4065663,38.2973871,5528,319,70
2008017,93,101.2169745,25.4733392,5528,206,40
2008033,234.5048916,250.1732293,55.9786367,5528,477,91
2008049,228.5148166,241.7193618,50.6435036,5528,436,104
2008065,453.5819059,459.3801288,77.8076081,5528,740,210
2008081,561.4578266,552.1261182,79.5675969,5528,749,229
2008097,1037.4596265,1015.7838345,111.5306647,5528,1195,374
2008113,1429.4561948,1392.8607028,128.420301,5528,1542,550
2008129,1555.6528739,1519.0758513,142.2514103,5528,1664,528
2008145,1299.6874014,1281.5722555,117.5505634,5528,1525,380
2008161,1187.472416,1194.5342649,124.8907773,5528,1529,381
2008177,1275.4485057,1268.8175672,119.2217118,5528,1525,365
2008193,1331.5606716,1316.9090749,117.0757654,5528,1567,407
2008209,1125.5252754,1139.0517834,108.3769787,5528,1433,524
2008225,1269.6511848,1253.1799469,106.771505,5528,1426,638
2008241,1197.4836826,1170.4736428,105.4759541,5528,1310,578
2008257,1065.6411819,1040.808236,103.5409697,5528,1191,414
2008273,1033.537136,1007.7957084,104.6031268,5528,1201,334
2008289,585.6462603,577.3427705,66.7313877,5528,750,183
2008305,402.3402548,404.0889097,61.266813,5528,612,143
2008321,153,160.4814667,32.585617,5528,289,72
2008337,165,174.2066199,36.7122577,5528,314,64
2008353,146,154.3121681,33.0903819,5528,274,57
2009001,132,140.0966307,32.5169244,5528,261,53
2009017,91,98.6553155,24.7132267,5528,198,40
2009033,236.4405368,253.0161205,59.2606162,5528,482,84
2009049,120,130.2127315,31.8603262,5528,265,53
2009065,373.3517584,390.6412466,78.0158386,5528,713,130
2009081,537.487902,547.0839229,83.1710508,5528,830,173
2009097,953.3981747,937.9719197,100.7014198,5528,1148,274
2009113,1323.5626031,1300.1568675,117.2568732,5528,1479,408
2009129,1539.5638041,1496.7832327,146.2979293,5528,1625,521
2009145,1627.5443514,1583.779314,150.8760381,5528,1734,606
2009161,1571.4200312,1526.2784078,142.1336507,5528,1685,544
2009177,1571.4492576,1545.3743203,138.4255595,5528,1783,602
2009193,1489.6214935,1461.172927,128.0807316,5528,1685,743
2009209,1265.4330057,1243.7130678,107.2327139,5528,1418,707
2009225,1261.4949687,1232.5375059,111.8243286,5528,1368,598
2009241,1253.4958133,1222.8885084,113.3601133,5528,1344,595
2009257,829.5126011,808.1234471,82.8674985,5528,889,364
2009273,825.4966596,802.9677917,84.6778664,5528,911,318
2009289,653.5749061,641.7083926,71.208267,5528,807,260
2009305,344.5323377,350.9596044,52.1834486,5528,532,169
2009321,274.4273604,287.6161213,55.9537258,5528,487,131
2009337,158,168.3116728,38.0655292,5528,316,75
2009353,84,89.910639,21.642267,5528,178,41
2010001,36,42.0669814,15.7245196,5528,104,17
2010017,122,130.3554925,30.8101826,5528,253,52
2010033,122,132.1427788,33.3191545,5528,277,53
2010049,190.4929444,204.6845327,46.3348426,5528,395,85
2010065,446.444894,454.2027005,64.4717543,5528,671,185
2010081,801.4448894,798.728187,89.1967219,5528,1023,299
2010097,1189.452353,1168.3519641,121.5464051,5528,1369,411
2010113,1417.5670511,1386.4623053,130.7507797,5528,1553,544
2010129,1529.5379064,1489.2337912,145.7449025,5528,1609,588
2010145,1651.3823638,1608.2454742,146.4250743,5528,1768,693
2010161,1325.4762832,1322.4020117,122.012508,5528,1609,638
2010177,1077.4527597,1106.3092259,135.2265055,5528,1504,600
2010193,1145.4889622,1149.8875156,102.4190885,5528,1421,617
2010209,1249.5534175,1231.5852869,102.9813307,5528,1397,606
2010225,1221.3453987,1197.8850042,109.9926098,5528,1349,538
2010241,861.5105467,883.8231053,113.6139606,5528,1228,402
2010257,645.4415913,662.9471585,94.0561221,5528,957,304
2010273,821.3971585,806.7580861,85.2652754,5528,979,364
2010289,625.6604649,628.2626883,76.0162345,5528,869,292
2010305,294.4778234,306.4924074,51.390761500000004,5528,497,142
2010321,206.4353665,218.4192471,44.7887652,5528,388,92
2010337,53,58.3686339,16.7123072,5528,124,26
2010353,69,74.9507124,19.8789843,5528,152,34
2011001,60,65.8373829,18.247422,5528,136,30
2011017,93,101.2493148,25.0912031,5528,199,43
2011033,152.5129597,164.4685595,40.5918265,5528,329,67
2011049,252.4288969,270.545569,59.895805,5528,516,113
2011065,342.4550014,358.106639,68.6934481,5528,634,174
2011081,476.508498,487.7225843,69.2390236,5528,727,237
2011097,969.4688822,968.9682813,100.5362591,5528,1210,427
2011113,1289.4649074,1269.0548186,120.7580344,5528,1497,517
2011129,1265.4952504,1246.2090242,106.6615545,5528,1433,559
2011145,957.5712447,1001.9560221,139.8677205,5528,1429,632
2011161,801.509573,853.0296188,145.630649,5528,1303,521
2011177,841.6236556,893.1841495,143.5714568,5528,1331,583
2011193,489.3566313,565.8631788,175.1793939,5528,1047,350
2011209,373.4995164,458.8558182,184.9713897,5528,971,248
2011225,865.5152647,895.1256115,106.7619458,5528,1215,567
2011241,869.4780974,878.0273508,80.017503,5528,1097,545
2011257,860.5562819,842.8891422,71.4684669,5528,931,435
2011273,913.6000138,897.3459775,83.5024109,5528,1043,457
2011289,568.5206981,568.1129385,60.893136,5528,755,308
2011305,352.5548739,363.9086009,54.4227514,5528,568,191
2011321,240.5594911,253.9059688,50.775887,5528,440,116
2011337,169,179.7073622,38.5946304,5528,320,70
2011353,165,175.4595121,37.5109122,5528,315,67
2012001,153,163.8977403,37.4848546,5528,303,77
2012017,206.4889253,220.483392,48.6964255,5528,404,89
2012033,164.4182501,174.9712803,38.7139811,5528,327,62
2012049,300.504183,311.526722,65.1948381,5528,555,119
2012065,469.3887744,485.1257215,77.7374643,5528,761,196
2012081,945.5690724,923.78923,110.2787419,5528,1156,394
2012097,1057.4902487,1034.0910741,102.4660689,5528,1230,486
2012113,1201.6256755,1179.9418467,102.8617833,5528,1371,607
2012129,1421.3905192,1389.3392166,123.5191427,5528,1538,655
2012145,1405.406343,1384.9295527,117.1053789,5528,1585,633
2012161,1133.4909439,1151.7589895,111.9642124,5528,1482,575
2012177,289.3905925,396.3397829,223.2147874,5528,1002,180
2012193,741.4877986,784.3230429,118.2794085,5528,1136,467
2012209,869.601909,899.7526899,115.3035239,5528,1256,503
2012225,1001.4304979,1002.9879295,94.7327685,5528,1263,556
2012241,957.5299761,962.0100004,86.851123,5528,1168,577
2012257,1029.5546354,1015.9328959,86.0213251,5528,1171,486
2012273,825.5352115,810.8532834,75.4689379,5528,939,327
2012289,621.2904308,620.9188305,69.4768667,5528,843,274
2012305,234.5207312,243.3460896,41.6396474,5528,405,127
2012321,186.5607378,198.9305987,42.0276352,5528,356,91
2012337,216.5024929,227.9810324,47.3979582,5528,402,78
2012353,133,142.0142257,31.8994615,5528,265,55
2013001,159,168.7772,36.8503755,5528,309,60
2013017,112,121.7763164,30.6601415,5528,247,50
2013033,168.5405436,180.122658,41.2519576,5528,339,68
2013049,166,178.440998,39.3441117,5528,339,84
2013065,354.4951648,366.280145,56.0557169,5528,617,174
2013081,564.4479117,554.0714763,56.1876297,5528,709,277
2013097,1045.4554345,1028.4448748,92.8918406,5528,1201,529
2013113,1345.4866997,1310.7685798,127.7647624,5528,1424,562
2013129,1409.4188643,1387.4041293,117.200273,5528,1600,638
2013145,1305.3512597,1284.9278453,108.6599552,5528,1496,632
2013161,1417.4644104,1395.8791261,108.9714368,5528,1598,778
2013177,1325.5852838,1305.2807468,104.7770524,5528,1548,731
2013193,1349.4515903,1339.8617623,119.6245297,5528,1606,795
2013209,1213.4593693,1188.5176065,110.1331209,5528,1363,506
2013225,1269.4764091,1244.7349195,108.726241,5528,1383,652
2013241,1057.4898645,1058.0622877,88.957369,5528,1286,655
2013257,1093.4484997,1071.7396501,95.7498926,5528,1196,536
2013273,710.5100446,701.7836536,67.6185818,5528,852,379
2013289,474.4716385,473.3762194,57.7949677,5528,641,194
2013305,230.5041106,240.850857,41.8402531,5528,393,101
2013321,143,152.346416,33.1358843,5528,274,66
2013337,151,161.4850504,35.4641915,5528,291,77
2013353,141,150.9278069,33.1597848,5528,267,80
2014001,104,112.23823,26.7695792,5528,215,52
2014017,61,66.0097904,17.7546247,5528,136,27
2014033,152,163.6719732,37.0506995,5528,309,59
2014049,234.4657123,252.8735007,57.2629149,5528,481,110
2014065,324.4689556,341.5702224,61.058787,5528,572,163
2014081,633.5788296,630.6051565,70.6729279,5528,825,274
2014097,961.52564400000006,945.8260887,92.6772048,5528,1144,455
2014113,1405.3848336,1373.2347989,132.4080322,5528,1612,715
2014129,1651.5677151,1614.0392864,160.6242884,5528,1884,660
2014145,1595.5326239,1555.9655562,149.1613688,5528,1750,665
2014161,1341.5280062,1324.5824561,123.9843101,5528,1567,634
2014177,1209.4501005,1216.7017162,123.3320776,5528,1557,641
2014193,1285.4687788,1262.8040149,114.4670735,5528,1492,605
2014209,1413.3605069,1390.9291893,124.1428782,5528,1544,705
2014225,1341.427972,1335.4928566,104.8794305,5528,1588,862
2014241,1077.4776401,1058.6718412,89.4944637,5528,1242,583
2014257,1037.6211482,1011.258431,95.7500764,5528,1148,508
2014273,925.5100448,912.0137793,78.0895944,5528,1097,519
2014289,713.5472565,712.3665113,71.5309632,5528,943,363
2014305,282.4679514,291.7585957,46.0691631,5528,467,152
2014321,162,172.9820663,34.4421934,5528,305,97
2014337,197,209.8445802,40.9261669,5528,364,114
2014353,97,103.5276751,21.6378897,5528,184,55
2015001,110,117.9445108,26.5487867,5528,224,54
2015017,159,170.2363786,37.614638,5528,325,76
2015033,82,89.7377021,22.9200294,5528,184,37
2015049,109,117.1899622,25.144169,5528,219,59
2015065,430.4830619,441.9994344,61.1234066,5528,696,221
2015081,745.4753993,734.07715,79.5082784,5528,949,364
2015097,1213.6376186,1183.0370886,114.1471143,5528,1376,606
2015113,1421.510301,1384.4657819,123.7432093,5528,1546,765
2015129,1541.4975129,1507.4792902,126.152058,5528,1687,779
2015145,1497.5319868,1461.8831179,129.2189363,5528,1610,622
2015161,1169.5264853,1193.7102441,127.2496151,5528,1575,686
2015177,1617.5125803,1586.0838548,129.599633,5528,1783,764
2015193,1627.4915023,1599.4524873,134.5148328,5528,1814,776
2015209,1257.4402031,1250.3913612,104.2812265,5528,1510,730
2015225,1137.60732,1137.1977961,95.0443449,5528,1397,680
2015241,1197.5663354,1174.6060762,96.5384738,5528,1313,623
2015257,985.4514407,968.4018215,79.0244207,5528,1096,518
2015273,913.5815421,894.7886914,81.8963522,5528,1008,457
2015289,598.5192951,597.8710211,62.1880888,5528,775,330
2015305,342.5125431,350.6498732,51.8127855,5528,541,203
2015321,262.4775529,275.685226,50.8172867,5528,467,149
2015337,284.5213476,301.2558401,57.8729924,5528,510,156
2015353,202.5357016,213.4145052,40.8244563,5528,349,97
2016001,168,180.6194851,39.9395141,5528,332,96
2016017,134,142.8895644,30.10752,5528,260,70
2016033,166.4948246,179.0740211,38.7835152,5528,345,88
2016049,310.5572088,322.610943,56.8935678,5528,556,170
2016065,657.1855479,660.7852396,85.9515504,5528,939,360
2016081,925.6443924,917.7841056,91.0114396,5528,1127,536
2016097,1045.4862321,1032.5018983,89.1600861,5528,1220,589
2016113,1489.4237292,1452.3508244,131.3841324,5528,1584,718
2016129,1569.4775103,1527.5532283,139.4986067,5528,1650,752
2016145,1665.4560009,1628.4332585,135.1318294,5528,1791,855
2016161,1579.5178063,1558.7882833,132.774425,5528,1805,768
2016177,1731.6989184,1691.8542102,145.9762858,5528,1855,791
2016193,1577.5168441,1569.4937579,122.8940144,5528,1824,824
2016209,1337.4581489,1315.1807971,105.4392473,5528,1470,652
2016225,1309.5208846,1295.9478809,101.1368455,5528,1484,740
2016241,1113.5163368,1109.124579,90.6392987,5528,1327,632
2016257,1085.4705902,1060.2889071,92.4518865,5528,1156,529
2016273,1117.6719927,1087.9939204,103.1981756,5528,1210,535
2016289,841.6164089,830.2235132,82.8964403,5528,1044,426
2016305,440.4542738,442.0374633,58.7568738,5528,647,249
2016321,240.4976053,251.6162101,46.2421451,5528,434,132
2016337,142,151.5957969,31.8900441,5528,274,80
2016353,147,156.4205827,32.8213985,5528,273,81
2017001,121,127.7098737,27.3433801,5528,224,61
2017017,252.4899745,268.0957883,56.0059552,5528,491,138
2017033,244.5337727,262.2170121,54.7276436,5528,507,143
2017049,377.4199358,402.38433,83.1293132,5528,746,219
2017065,336.5858907,352.2865085,66.642307,5528,642,177
2017081,921.5973406,907.7111738,99.0465797,5528,1190,462
2017097,1041.5332494,1031.8606141,94.2571699,5528,1254,598
2017113,1461.5853619,1421.9054273,132.1342657,5528,1560,702
2017129,1563.7313945,1517.9449614,135.1057404,5528,1682,658
2017145,1731.4555412,1692.5922472,145.1269276,5528,1886,851
2017161,1553.5252279,1517.9144789,126.114798,5528,1682,781
2017177,1523.3143982,1507.2082677,114.36544,5528,1773,835
2017193,1389.5249402,1391.1068263,110.3320241,5528,1679,831
2017209,1297.5448297,1282.8976956,97.5749566,5528,1474,739
2017225,1285.6281919,1262.980151,99.2162134,5528,1408,737
2017241,1225.6009405,1196.6633311,104.1394647,5528,1299,541
2017257,1021.5580915,1014.352959,81.7669908,5528,1202,551
2017273,989.5355055,971.9021693,83.9551109,5528,1147,521
2017289,712.6197524,702.9495074,69.8541548,5528,887,378
2017305,410.5463084,409.291481,49.4756679,5528,562,207
2017321,246.4577106,257.5924395,44.9021679,5528,419,132
2017337,157,166.9061845,33.6976259,5528,290,84
2017353,102,108.2944176,23.596232,5528,229,53
2018001,88,95.2955083,24.1620619,5528,222,25
2018017,144.4698208,155.3928395,36.7776353,5528,334,52
2018033,204.5460063,218.6378396,44.6827461,5528,398,112
2018049,385.5652334,406.2077185,77.6257424,5528,729,208
2018065,286.405194,295.4979157,46.4386572,5528,481,153
2018081,749.4234131,739.4978654,81.8050448,5528,954,366
2018097,985.5962083,965.2867895,91.3153897,5528,1144,513
2018113,1285.4772888,1258.7537998,107.1323489,5528,1445,684
2018129,1321.6087647,1306.6812612,107.7921248,5528,1542,718
2018145,1481.6479489,1451.0615937,121.1434134,5528,1617,784
2018161,1353.4794873,1345.2032917,106.1115806,5528,1611,815
2018177,1457.4064706,1451.6244633,111.4428869,5528,1692,893
2018193,1473.435442,1453.9878472,110.4886657,5528,1624,820
2018209,1333.5281335,1311.9228443,99.468227,5528,1447,732
2018225,1565.5637197,1534.5696241,121.8122967,5528,1663,875
2018241,1181.5907608,1160.9927296,93.374146,5528,1321,572
2018257,1017.4322023,993.2854057,91.8594615,5528,1099,509
2018273,1065.6521591,1037.9628596,92.8325446,5528,1135,517
2018289,729.5052443,713.942127,71.3553766,5528,868,358
2018305,450.4622188,449.5958373,53.0624945,5528,623,214
2018321,262.4652551,271.8316609,44.2002369,5528,426,143
2018337,157,166.524801,33.6075471,5528,290,86
2018353,147,156.3918793,32.6234121,5528,272,82
2019001,151,160.5520205,35.5109101,5528,292,79
2019017,138,148.065853,32.4696224,5528,279,75
2019033,270.4869112,288.25968,57.1518313,5528,521,155
2019049,246.3749629,261.9520416,55.6985758,5528,515,138
2019065,401.5364315,417.5242808,76.4810812,5528,742,215
2019081,697.4373478,692.7206413,76.614901,5528,958,393
2019097,1277.6196682,1245.2681221,121.0483743,5528,1420,643
2019113,1513.5572794,1477.1056568,130.558578,5528,1639,799
2019129,1675.6529612,1640.4501532,137.6758071,5528,1829,673
2019145,1401.5914465,1385.6726758,113.5062729,5528,1642,734
2019161,1629.4571451,1608.5530645,99.9937364,5381,1751,878
2019177,1297.5190449,1328.0406318,109.4397637,5381,1571,803
2019193,1373.6200514,1421.0159291,133.5095456,5381,1725,858
2019209,1337.5071329,1348.1696259,94.9242414,5381,1548,860
2019225,1353.5307316,1343.5362301,83.9532386,5381,1468,760
2019241,1257.5921205,1269.2766069,93.3230326,5381,1443,629
2019257,941.5734202,962.0440088,84.5055129,5381,1154,549
2019273,746.5262512,755.1574368,61.2258997,5381,911,429
2019289,750.5519043,745.6707003,60.0504382,5381,882,381
2019305,310.6199303,318.903843,42.6012811,5381,461,171
2019321,224.5073269,236.7997936,41.7493055,5381,378,122
2019337,182,195.118676,39.972407,5381,337,106
2019353,162,173.9314583,37.3961892,5381,296,88
2020001,238.4978649,252.7097242,48.3925517,5381,488,127
2020017,187,202.9297323,43.7343589,5381,354,113
2020033,254.4459001,271.7259901,50.5911477,5381,468,141
2020049,326.5230237,351.352291,81.8683513,5381,618,200
2020065,469.5973434,494.0671517,93.3917743,5381,835,273
2020081,833.4131946,827.4040259,92.7059666,5381,1116,422
2020097,1145.579974,1131.7025746,86.3477779,5381,1319,619
2020113,1429.6409871,1408.032133,99.1562427,5381,1547,729
2020129,1485.6139198,1460.9079146,100.3489026,5381,1573,735
2020145,1553.5374874,1537.4325983,98.9297377,5381,1676,819
2020161,1545.6113775,1529.6829063,95.34201,5381,1655,825
2020177,1481.5072425,1498.2507278,104.2885135,5381,1704,889
2020193,1401.4277285,1435.5171026,117.033996,5381,1698,834
2020209,1457.3602867,1452.1880012,90.1310382,5381,1609,828
2020225,1417.4614244,1404.399751,86.955292,5381,1540,769
2020241,1305.5113623,1291.1834165,80.6886273,5381,1400,660
2020257,1269.5467144,1249.7433828,85.5813592,5381,1386,528
2020273,1061.4964343,1051.6019713,74.1850072,5381,1219,514
2020289,829.4599257,823.1771583,68.55056,5381,995,419
2020305,509.4493785,523.023683,74.264096,5381,776,210
2020321,308.466498,326.5428207,63.5453807,5381,545,144
2020337,212.4573382,227.711561,47.4112182,5381,394,118
NA,NA,NA,NA,NA,NA,NA
